reviews,scores
잡채밥 맛있게 맛있게 잘 먹었습니다 고맙습니다,4
배달이 빨리와서 도착예정시간인데 이미 다 먹었네요 잘먹었습니다,5
배달진짜빠르네요~ 면발도탱글하고  군만두도바삭하고 맛있게잘먹었어요~,5
"배달은 항상 빠른거 같아요!! 잘 먹었습니다~ 짬뽕, 볶음밥, 탕수육을 한번에 먹을 수 있어서 좋아요~ 칠리새우는 살짝 아쉬웠지만 맛있게 잘 먹었습니다~~",5
짜장면도 괜찮은데 탕수육이랑 군만두가 맛있습니당 담엔 간짜장 한 번 먹어봐야겠네요! 잘먹었습니다!!,5
맛나내요 잘먹겠습니다,4
배달 빠르고 맛있어요,5
잘 먹었어요 ! 감사합니다,5
맛있고 양도 충분하고 배달이 엄청 빨라요 주문한 지 20분도 안 되어서 도착... 여러 메뉴 한 번에 먹을 수 있어서 좋았습니다 탕수육이 제 입엔 조금 달아서 다음번엔 소스 빼달라고 부탁드리려구요!,5
감사합니다~♡♡♡♡♡,5
맛있게 잘 먹었습니다,5
가성비 좋고 맛있네요 다음에 또 먹을께요,5
빠르게 왔고 맛도 있어요~,5
맛있었습니당. 이정도면 만족,5
탕짬면인데도 탕수육 퀄리티가 엄청났읍니다.,5
맛있게잘먹엇습니다.,5
항상 잘 먹고있습니다 너무 맛있어요!!,5
배달은 겁나 빠릅니다 짬뽕은 너무 맛 없어요 탕수육+짜장+짬뽕 세트는 최악입니다~ㅠ 기존에 먹던 탕짜면만 so~ so~!,2
늘 맛있게 먹고 있습니다.,5
배달도빠르고 좋아요~!:),5
잘 먹었습니다 감사합니다,5
배달 빨라요  진짜 맛있어요  믿고 주문하세요,5
"늘 시켜먹는곳. 초등학생때 먹던 옛날 맛예요 짜장,짬뽕,탕수육  다 맛있어요",5
국물이 최고입니다. 요 근래 제일인듯,5
이집 잘합니다 재주문할께요,5
맛있게 잘 먹었습니다!! 배달도 엄청 빨라요!!,5
잘먹었습니다%♡♡♡♡♡,5
맛있게 먹었습니다 :),5
두 번째 사켜먹었습니당!! 배달은 오늘도 빨랐습니다!! 아쉬운 점이라면 짜장면 곱빼기를 시켰는데 소스가 모자라더라구요…ㅠㅠ 이 점빼고는 탕수육도 맛있고 다 좋았습니다!,4
쟁반짜장만 먹다가 도전! 맛은 있지만 과연 이 가격에 어울리는지는 살짝 의문!,5
"탕수육은 진짜 맛있어요,, 쟁짜는 제 입맛엔 짜장맛이 좀 더 나면 좋겠네요",4
잘먹었습니다 배달 감사드립니다 너무 푸짐해요,5
배달은 빨랐고 양이어마해요 면 뒤적이다 옆으로 마구흐르는.... 맛은 뭔가 싱거워요.. 울면이 이런 맛이 아닌데... 국물도  묽은데다 후추넣어서 그나마 먹을만하더라구요 짜장 짬뽕 탕수육만 먹어야겠어요.,5
전체적으로 느끼함도 덜 하고 간도 약간 심심한 게 오히려 깔끔해서 좋았네요.,5
빠른 배달과 정말 맛있는 재주문 음식,5
맛있게 잘 먹었습니다,5
빠른배달과 맛있는 음식,5
음식 맛은 모두 맛나요 중화요리는 여기에서만 주문해서 먹을꺼예요,5
마싯게잘먹엇습니다~!,5
