reviews,scores
"맛이 매우 안정적입니다. 일단 배달 제시간에 오고 치킨 방금 한 것처럼 뜨겁고 맛 기복 없이 좋고 포장, 서비스 확실합니다. 행운점에선 믿고 시키셔도 될 듯합니다.",5
맛있어요 소스짱 짱,5
다음번엔 청양 시도해보려구요. 맛있었어요 퍽퍽살도 부드럽구요!,5
생각한거보다 매웠지만 맛있었습니다 잘먹었어요,5
슈프림은 너무 맛있어요 소스가 정말 달달하니 좋아서 다른 브랜드와 차이가 있어요 양도 많고 한번 먹으면 멈출 수 없는 맛! 잘 먹었어요,5
맛나게 먹었습니다 ㅋ  배달도  빠르심ㅋ,5
요청사항도 잘들어주시고 맛있게 먹었어요,5
맛나게 잘 먹었습니다,5
치킨치즈볼은 치즈함박 느낌으로 기대보다 괜찮았는데 개인적으로 닭이 좀 별로네요 이벤트라 그런것같은데,2
행사다보니 배달이 조금 늦었지만 그래도 잘 먹었습니다ㅎㅎ,5
양념은 처갓집이지요,5
진리의 슈프림 할인까지 해서 더 좋네요!,5
맛있게 잘 먹었습니다,5
처갓집하면 행운점 행운점하면 처갓집!! 최고에요 항상 행운점에서 시켜먹어요 맛있고 빠르고 많아요!!,5
역시 슈프림은 기대를 저버리지 않네요 맛있게 잘 먹었습니다~~ 서비스도 너무 감사드립니다,5
맛있게 잘먹고있습니다 많이 파세용,5
ㅉㅉ  프랜차이즈라 양은 똑같은데  배달 80분만에 오고  치킨은 식고   ㅉㅉ,1
할인해서 저렴하게 잘 먹었습니당^^!,5
사장님 너무 맛있어요! 이벤트날이라 기대안했는데 바삭바삭하고 양념도 대박이에요,5
"본인이 뭐 팔고 계신지는 알고 게셨으면 하네요. 저는 1.25 사이다 변경이 아니라, 사이아 1.25 추가를 했습니다. 전화로 끝까지 변경되는거다라고 하시고 끊으셨는데. 본인 가게니 뭘 팔고 계신지는 알고 계셨으면 좋겠네요.",3
한동안 여기만 먹어야겠다..,5
배달도 빠르고 치킨도 너무 맛있어요. 따뜻하게 잘 먹었습니다.👍,5
이야 이거 할인 왕창 때려가지고 시킨 거라 바쁘셨을 거 같은데 배달도 엄청 빠르고 많이 신경써서 보내주셨네요 일단 치킨치즈볼이 3개 6천원이라는 미친 가격을 자랑하길래 함 얼굴이나 보자 이거이하는 심정으로 픽했거든요 제가 한 단어로 딱 설명드립니다 '동그랑땡' 그냥 진짜 추석에 전 부쳐먹을 때 동그랑땡도 먹잖아요? 그 맛입니다 안에 치즈 들었고 두툼한 점 제외하면 맛은 먹다보면 좀 느끼하고 퍽퍽하긴 한데 첫입 먹었을 땐 꽤 맛있었으니까 나눠먹으면 좋을듯 슈프림이야 뭐 기대하던 그 맛이구요 그리고 추가서비스도 조금 넣어주셔서 #식후감,5
맛있고 배달도 빠르네요 ~ 추천 드립니다.,5
감사합니다 맛있게 잘먹었습니다,5
맛있게 잘 먹었답니다~~,5
후허 ㅠ 양념치킨의 최고강자 아닙니까오,5
음... 한번은?ㅎㅎㅎ,5
맛있네용 ㅎㅎ 잘먹었습니다 :),5
오랜만에 먹는 처갓집에 슈프림치킨 역시나 맛있네요ㅜㅜ 오랜만에 기분이 좋아요~!,5
너무 맛있어요!!!완전추천,5
너무 맛있게 잘 먹었습니다!,5
